sulfurID,S_conc_uM,incubationID,sampleID,tripID,depth,startDate,dateCollected,filtered,amendment,incubationTimePoint,treatment,durationInDays
BLI20_TS_104,2.37,BLI20_MA_047,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,molybdate,t0,unfiltered-molybdate,0
BLI20_TS_105,4.1,BLI20_MA_058,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,glucose+molybdate,t0,unfiltered-glucose+molybdate,0
BLI20_TS_105,4.1,BLI20_MA_058,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,glucose+molybdate,t0,unfiltered-glucose+molybdate,0
BLI20_TS_106,5.27,BLI20_MA_059,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,unamended,t0,unfiltered-unamended,0
BLI20_TS_106,5.27,BLI20_MA_059,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,unamended,t0,unfiltered-unamended,0
BLI20_TS_107,2.62,BLI20_MA_057,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,molybdate,t0,unfiltered-molybdate,0
BLI20_TS_107,2.62,BLI20_MA_057,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,molybdate,t0,unfiltered-molybdate,0
BLI20_TS_108,2.68,BLI20_MA_056,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,unamended,t0,unfiltered-unamended,0
BLI20_TS_108,2.68,BLI20_MA_056,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,unamended,t0,unfiltered-unamended,0
BLI20_TS_109,3.66,BLI20_MA_055,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,unamended,t0,unfiltered-unamended,0
BLI20_TS_109,3.66,BLI20_MA_055,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,unamended,t0,unfiltered-unamended,0
BLI20_TS_110,4.08,BLI20_MA_054,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,glucose,t0,unfiltered-glucose,0
BLI20_TS_110,4.08,BLI20_MA_054,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,glucose,t0,unfiltered-glucose,0
BLI20_TS_111,35.3,BLI20_MA_037,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose,t0,unfiltered-glucose,0
BLI20_TS_111,35.3,BLI20_MA_037,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose,t0,unfiltered-glucose,0
BLI20_TS_112,47.5,BLI20_MA_038,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose,t0,unfiltered-glucose,0
BLI20_TS_112,47.5,BLI20_MA_038,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose,t0,unfiltered-glucose,0
BLI20_TS_113,29.9,BLI20_MA_036,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t0,unfiltered-molybdate,0
BLI20_TS_113,29.9,BLI20_MA_036,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t0,unfiltered-molybdate,0
BLI20_TS_114,25,BLI20_MA_033,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t0,unfiltered-molybdate,0
BLI20_TS_114,25,BLI20_MA_033,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t0,unfiltered-molybdate,0
BLI20_TS_115,26.6,BLI20_MA_035,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose+molybdate,t0,unfiltered-glucose+molybdate,0
BLI20_TS_115,26.6,BLI20_MA_035,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose+molybdate,t0,unfiltered-glucose+molybdate,0
BLI20_TS_116,29.6,BLI20_MA_034,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose+molybdate,t0,unfiltered-glucose+molybdate,0
BLI20_TS_116,29.6,BLI20_MA_034,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose+molybdate,t0,unfiltered-glucose+molybdate,0
BLI20_TS_117,29.5,BLI20_MA_032,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t0,unfiltered-molybdate,0
BLI20_TS_117,29.5,BLI20_MA_032,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t0,unfiltered-molybdate,0
BLI20_TS_118,27.3,BLI20_MA_031,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose,t0,unfiltered-glucose,0
BLI20_TS_118,27.3,BLI20_MA_031,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose,t0,unfiltered-glucose,0
BLI20_TS_119,78.7,BLI20_MA_046,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,yes,unamended,t0,filtered-unamended,0
BLI20_TS_119,78.7,BLI20_MA_046,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,yes,unamended,t0,filtered-unamended,0
BLI20_TS_120,77.3,BLI20_MA_045,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,yes,unamended,t0,filtered-unamended,0
BLI20_TS_120,77.3,BLI20_MA_045,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,yes,unamended,t0,filtered-unamended,0
BLI20_TS_121,94.4,BLI20_MA_044,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t0,unfiltered-unamended,0
BLI20_TS_121,94.4,BLI20_MA_044,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t0,unfiltered-unamended,0
BLI20_TS_122,85.2,BLI20_MA_043,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t0,unfiltered-unamended,0
BLI20_TS_122,85.2,BLI20_MA_043,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t0,unfiltered-unamended,0
BLI20_TS_123,63.8,BLI20_MA_040,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t0,unfiltered-unamended,0
BLI20_TS_123,63.8,BLI20_MA_040,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t0,unfiltered-unamended,0
BLI20_TS_124,75.4,BLI20_MA_042,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose+molybdate,t0,unfiltered-glucose+molybdate,0
BLI20_TS_124,75.4,BLI20_MA_042,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose+molybdate,t0,unfiltered-glucose+molybdate,0
BLI20_TS_125,71.2,BLI20_MA_041,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t0,unfiltered-molybdate,0
BLI20_TS_125,71.2,BLI20_MA_041,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t0,unfiltered-molybdate,0
BLI20_TS_126,61.5,BLI20_MA_039,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t0,unfiltered-unamended,0
BLI20_TS_126,61.5,BLI20_MA_039,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t0,unfiltered-unamended,0
BLI20_TS_127,4.34,BLI20_MA_054,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,glucose,t1,unfiltered-glucose,0.922917
BLI20_TS_127,4.34,BLI20_MA_054,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,glucose,t1,unfiltered-glucose,0.922917
BLI20_TS_128,4.08,BLI20_MA_055,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,unamended,t1,unfiltered-unamended,0.931944
BLI20_TS_128,4.08,BLI20_MA_055,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,unamended,t1,unfiltered-unamended,0.931944
BLI20_TS_129,2.86,BLI20_MA_056,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,unamended,t1,unfiltered-unamended,0.934722
BLI20_TS_129,2.86,BLI20_MA_056,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,unamended,t1,unfiltered-unamended,0.934722
BLI20_TS_130,2.56,BLI20_MA_057,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,molybdate,t1,unfiltered-molybdate,0.939583
BLI20_TS_130,2.56,BLI20_MA_057,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,molybdate,t1,unfiltered-molybdate,0.939583
BLI20_TS_131,5.07,BLI20_MA_059,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,unamended,t1,unfiltered-unamended,0.94375
BLI20_TS_131,5.07,BLI20_MA_059,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,unamended,t1,unfiltered-unamended,0.94375
BLI20_TS_132,4.24,BLI20_MA_058,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,glucose+molybdate,t1,unfiltered-glucose+molybdate,0.947917
BLI20_TS_132,4.24,BLI20_MA_058,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,glucose+molybdate,t1,unfiltered-glucose+molybdate,0.947917
BLI20_TS_133,2.05,BLI20_MA_047,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,molybdate,t1,unfiltered-molybdate,0.952778
BLI20_TS_133,2.05,BLI20_MA_047,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,molybdate,t1,unfiltered-molybdate,0.952778
BLI20_TS_134,18.1,BLI20_MA_049,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,glucose,t1,unfiltered-glucose,0.957639
BLI20_TS_134,18.1,BLI20_MA_049,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,glucose,t1,unfiltered-glucose,0.957639
BLI20_TS_135,9.25,BLI20_MA_048,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,glucose+molybdate,t1,unfiltered-glucose+molybdate,0.964583
BLI20_TS_135,9.25,BLI20_MA_048,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,glucose+molybdate,t1,unfiltered-glucose+molybdate,0.964583
BLI20_TS_136,15.1,BLI20_MA_051,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,molybdate,t1,unfiltered-molybdate,0.970833
BLI20_TS_136,15.1,BLI20_MA_051,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,molybdate,t1,unfiltered-molybdate,0.970833
BLI20_TS_137,16.2,BLI20_MA_050,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,unamended,t1,unfiltered-unamended,0.970139
BLI20_TS_137,16.2,BLI20_MA_050,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,unamended,t1,unfiltered-unamended,0.970139
BLI20_TS_138,5.34,BLI20_MA_052,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,glucose+molybdate,t1,unfiltered-glucose+molybdate,0.976389
BLI20_TS_138,5.34,BLI20_MA_052,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,glucose+molybdate,t1,unfiltered-glucose+molybdate,0.976389
BLI20_TS_139,3.82,BLI20_MA_053,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,molybdate,t1,unfiltered-molybdate,0.98125
BLI20_TS_139,3.82,BLI20_MA_053,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,molybdate,t1,unfiltered-molybdate,0.98125
BLI20_TS_140,5.39,BLI20_MA_060,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,glucose,t1,unfiltered-glucose,0.986806
BLI20_TS_140,5.39,BLI20_MA_060,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,no,glucose,t1,unfiltered-glucose,0.986806
BLI20_TS_141,0,BLI20_MA_061,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,yes,unamended,t1,filtered-unamended,0.992361
BLI20_TS_141,0,BLI20_MA_061,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,yes,unamended,t1,filtered-unamended,0.992361
BLI20_TS_142,0,BLI20_MA_062,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,yes,unamended,t1,filtered-unamended,0.997917
BLI20_TS_142,0,BLI20_MA_062,BLiMMP_sample_0064,BLiMMP_trip_013,15.7,2020-10-10,2020-10-10,yes,unamended,t1,filtered-unamended,0.997917
BLI20_TS_143,76.9,BLI20_MA_041,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t1,unfiltered-molybdate,0.897222
BLI20_TS_143,76.9,BLI20_MA_041,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t1,unfiltered-molybdate,0.897222
BLI20_TS_144,63.8,BLI20_MA_039,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t1,unfiltered-unamended,0.896528
BLI20_TS_144,63.8,BLI20_MA_039,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t1,unfiltered-unamended,0.896528
BLI20_TS_145,82.5,BLI20_MA_042,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose+molybdate,t1,unfiltered-glucose+molybdate,0.903472
BLI20_TS_145,82.5,BLI20_MA_042,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose+molybdate,t1,unfiltered-glucose+molybdate,0.903472
BLI20_TS_146,68.5,BLI20_MA_040,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t1,unfiltered-unamended,0.907639
BLI20_TS_146,68.5,BLI20_MA_040,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t1,unfiltered-unamended,0.907639
BLI20_TS_147,93.1,BLI20_MA_043,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t1,unfiltered-unamended,0.911806
BLI20_TS_147,93.1,BLI20_MA_043,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t1,unfiltered-unamended,0.911806
BLI20_TS_148,102,BLI20_MA_044,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t1,unfiltered-unamended,0.915972
BLI20_TS_148,102,BLI20_MA_044,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t1,unfiltered-unamended,0.915972
BLI20_TS_149,78.1,BLI20_MA_045,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,yes,unamended,t1,filtered-unamended,0.920139
BLI20_TS_149,78.1,BLI20_MA_045,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,yes,unamended,t1,filtered-unamended,0.920139
BLI20_TS_150,73.7,BLI20_MA_046,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,yes,unamended,t1,filtered-unamended,0.923611
BLI20_TS_150,73.7,BLI20_MA_046,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,yes,unamended,t1,filtered-unamended,0.923611
BLI20_TS_151,33.5,BLI20_MA_031,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose,t1,unfiltered-glucose,0.929861
BLI20_TS_151,33.5,BLI20_MA_031,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose,t1,unfiltered-glucose,0.929861
BLI20_TS_152,36.7,BLI20_MA_034,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose+molybdate,t1,unfiltered-glucose+molybdate,0.938194
BLI20_TS_152,36.7,BLI20_MA_034,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose+molybdate,t1,unfiltered-glucose+molybdate,0.938194
BLI20_TS_153,32.1,BLI20_MA_032,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t1,unfiltered-molybdate,0.9375
BLI20_TS_153,32.1,BLI20_MA_032,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t1,unfiltered-molybdate,0.9375
BLI20_TS_154,29.7,BLI20_MA_035,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose+molybdate,t1,unfiltered-glucose+molybdate,0.944444
BLI20_TS_154,29.7,BLI20_MA_035,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose+molybdate,t1,unfiltered-glucose+molybdate,0.944444
BLI20_TS_155,29.1,BLI20_MA_033,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t1,unfiltered-molybdate,0.95
BLI20_TS_155,29.1,BLI20_MA_033,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t1,unfiltered-molybdate,0.95
BLI20_TS_156,32.3,BLI20_MA_036,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t1,unfiltered-molybdate,0.954861
BLI20_TS_156,32.3,BLI20_MA_036,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t1,unfiltered-molybdate,0.954861
BLI20_TS_157,49,BLI20_MA_038,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose,t1,unfiltered-glucose,0.959722
BLI20_TS_157,49,BLI20_MA_038,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose,t1,unfiltered-glucose,0.959722
BLI20_TS_158,37.5,BLI20_MA_037,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose,t1,unfiltered-glucose,0.963889
BLI20_TS_158,37.5,BLI20_MA_037,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose,t1,unfiltered-glucose,0.963889
BLI20_TS_163,71.3,BLI20_MA_038,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose,t2,unfiltered-glucose,3.475694
BLI20_TS_163,71.3,BLI20_MA_038,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose,t2,unfiltered-glucose,3.475694
BLI20_TS_164,57.9,BLI20_MA_037,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose,t2,unfiltered-glucose,3.480556
BLI20_TS_164,57.9,BLI20_MA_037,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose,t2,unfiltered-glucose,3.480556
BLI20_TS_165,38.4,BLI20_MA_036,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t2,unfiltered-molybdate,3.477778
BLI20_TS_165,38.4,BLI20_MA_036,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t2,unfiltered-molybdate,3.477778
BLI20_TS_166,33.1,BLI20_MA_033,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t2,unfiltered-molybdate,3.477083
BLI20_TS_166,33.1,BLI20_MA_033,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t2,unfiltered-molybdate,3.477083
BLI20_TS_167,41.9,BLI20_MA_032,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t2,unfiltered-molybdate,3.472222
BLI20_TS_167,41.9,BLI20_MA_032,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t2,unfiltered-molybdate,3.472222
BLI20_TS_168,43.1,BLI20_MA_035,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose+molybdate,t2,unfiltered-glucose+molybdate,3.479861
BLI20_TS_168,43.1,BLI20_MA_035,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose+molybdate,t2,unfiltered-glucose+molybdate,3.479861
BLI20_TS_169,51.6,BLI20_MA_034,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose+molybdate,t2,unfiltered-glucose+molybdate,3.480556
BLI20_TS_169,51.6,BLI20_MA_034,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose+molybdate,t2,unfiltered-glucose+molybdate,3.480556
BLI20_TS_170,48.9,BLI20_MA_031,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose,t2,unfiltered-glucose,3.477778
BLI20_TS_170,48.9,BLI20_MA_031,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose,t2,unfiltered-glucose,3.477778
BLI20_TS_171,75.2,BLI20_MA_046,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,yes,unamended,t2,filtered-unamended,3.48125
BLI20_TS_171,75.2,BLI20_MA_046,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,yes,unamended,t2,filtered-unamended,3.48125
BLI20_TS_172,74,BLI20_MA_045,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,yes,unamended,t2,filtered-unamended,3.482639
BLI20_TS_172,74,BLI20_MA_045,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,yes,unamended,t2,filtered-unamended,3.482639
BLI20_TS_173,98.5,BLI20_MA_044,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t2,unfiltered-unamended,3.484028
BLI20_TS_173,98.5,BLI20_MA_044,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t2,unfiltered-unamended,3.484028
BLI20_TS_174,83,BLI20_MA_043,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t2,unfiltered-unamended,3.484722
BLI20_TS_174,83,BLI20_MA_043,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t2,unfiltered-unamended,3.484722
BLI20_TS_175,74.7,BLI20_MA_040,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t2,unfiltered-unamended,3.486111
BLI20_TS_175,74.7,BLI20_MA_040,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t2,unfiltered-unamended,3.486111
BLI20_TS_176,70.3,BLI20_MA_039,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t2,unfiltered-unamended,3.48125
BLI20_TS_176,70.3,BLI20_MA_039,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,unamended,t2,unfiltered-unamended,3.48125
BLI20_TS_177,86.5,BLI20_MA_042,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose+molybdate,t2,unfiltered-glucose+molybdate,3.488889
