sulfurID,S_conc_uM,incubationID,sampleID,tripID,depth,startDate,dateCollected,filtered,amendment,incubationTimePoint,treatment,durationInDays
BLI20_TS_177,86.5,BLI20_MA_042,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,glucose+molybdate,t2,unfiltered-glucose+molybdate,3.488889
BLI20_TS_178,74.6,BLI20_MA_041,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t2,unfiltered-molybdate,3.488889
BLI20_TS_178,74.6,BLI20_MA_041,BLiMMP_sample_0062,BLiMMP_trip_013,20.9,2020-10-10,2020-10-10,no,molybdate,t2,unfiltered-molybdate,3.488889
BLI21_TS_016,117,BLI20_MA_083,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_016,117,BLI20_MA_083,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_017,118,BLI20_MA_084,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_017,118,BLI20_MA_084,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_018,117,BLI20_MA_085,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_018,117,BLI20_MA_085,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_019,116,BLI20_MA_086,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_019,116,BLI20_MA_086,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_020,120,BLI20_MA_087,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_020,120,BLI20_MA_087,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_021,20,BLI20_MA_077,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_021,20,BLI20_MA_077,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_021,25.7,BLI20_MA_077,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_021,25.7,BLI20_MA_077,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_022,17.5,BLI20_MA_080,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_022,17.5,BLI20_MA_080,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_023,18.8,BLI20_MA_081,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,yes,unamended,t0,filtered-unamended,0
BLI21_TS_023,18.8,BLI20_MA_081,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,yes,unamended,t0,filtered-unamended,0
BLI21_TS_024,25.4,BLI20_MA_079,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_024,25.4,BLI20_MA_079,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_025,16.3,BLI20_MA_082,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,yes,unamended,t0,filtered-unamended,0
BLI21_TS_025,16.3,BLI20_MA_082,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,yes,unamended,t0,filtered-unamended,0
BLI21_TS_026,25.6,BLI20_MA_076,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_026,25.6,BLI20_MA_076,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_027,20.8,BLI20_MA_073,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_027,20.8,BLI20_MA_073,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_027,27.5,BLI20_MA_073,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_027,27.5,BLI20_MA_073,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_028,28.5,BLI20_MA_074,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_028,28.5,BLI20_MA_074,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_029,27.1,BLI20_MA_075,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_029,27.1,BLI20_MA_075,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_030,26.5,BLI20_MA_078,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_030,26.5,BLI20_MA_078,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_031,0.945,BLI20_MA_070,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_031,0.945,BLI20_MA_070,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_032,0.996,BLI20_MA_068,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_032,0.996,BLI20_MA_068,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_033,1.15,BLI20_MA_069,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_033,1.15,BLI20_MA_069,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_034,0.718,BLI20_MA_071,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,yes,unamended,t0,filtered-unamended,0
BLI21_TS_034,0.718,BLI20_MA_071,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,yes,unamended,t0,filtered-unamended,0
BLI21_TS_035,0.889,BLI20_MA_072,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,yes,unamended,t0,filtered-unamended,0
BLI21_TS_035,0.889,BLI20_MA_072,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,yes,unamended,t0,filtered-unamended,0
BLI21_TS_036,1.04,BLI20_MA_065,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_036,1.04,BLI20_MA_065,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_037,0.908,BLI20_MA_064,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_037,0.908,BLI20_MA_064,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_038,1.29,BLI20_MA_063,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_038,1.29,BLI20_MA_063,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_039,1.33,BLI20_MA_066,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_039,1.33,BLI20_MA_066,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_040,1.3,BLI20_MA_067,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_040,1.3,BLI20_MA_067,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_041,103,BLI20_MA_092,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,yes,unamended,t0,filtered-unamended,0
BLI21_TS_041,103,BLI20_MA_092,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,yes,unamended,t0,filtered-unamended,0
BLI21_TS_042,113,BLI20_MA_088,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_042,113,BLI20_MA_088,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_043,144,BLI20_MA_091,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,yes,unamended,t0,filtered-unamended,0
BLI21_TS_043,144,BLI20_MA_091,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,yes,unamended,t0,filtered-unamended,0
BLI21_TS_044,109,BLI20_MA_090,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_044,109,BLI20_MA_090,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,molybdate,t0,unfiltered-molybdate,0
BLI21_TS_045,108,BLI20_MA_089,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_045,108,BLI20_MA_089,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,unamended,t0,unfiltered-unamended,0
BLI21_TS_046,1,BLI20_MA_072,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,yes,unamended,t1,filtered-unamended,0.805556
BLI21_TS_046,1,BLI20_MA_072,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,yes,unamended,t1,filtered-unamended,0.805556
BLI21_TS_047,1.57,BLI20_MA_071,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,yes,unamended,t1,filtered-unamended,0.811111
BLI21_TS_047,1.57,BLI20_MA_071,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,yes,unamended,t1,filtered-unamended,0.811111
BLI21_TS_048,0.982,BLI20_MA_068,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.820139
BLI21_TS_048,0.982,BLI20_MA_068,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.820139
BLI21_TS_049,0.932,BLI20_MA_069,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.81875
BLI21_TS_049,0.932,BLI20_MA_069,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.81875
BLI21_TS_050,0.931,BLI20_MA_070,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.829167
BLI21_TS_050,0.931,BLI20_MA_070,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.829167
BLI21_TS_051,0.829,BLI20_MA_067,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.834028
BLI21_TS_051,0.829,BLI20_MA_067,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.834028
BLI21_TS_052,1.14,BLI20_MA_063,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.84375
BLI21_TS_052,1.14,BLI20_MA_063,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.84375
BLI21_TS_053,0.933,BLI20_MA_064,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.85
BLI21_TS_053,0.933,BLI20_MA_064,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.85
BLI21_TS_054,0.829,BLI20_MA_065,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.861111
BLI21_TS_054,0.829,BLI20_MA_065,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.861111
BLI21_TS_055,0.93,BLI20_MA_066,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.849306
BLI21_TS_055,0.93,BLI20_MA_066,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.849306
BLI21_TS_056,12.8,BLI20_MA_082,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,yes,unamended,t1,filtered-unamended,0.779167
BLI21_TS_056,12.8,BLI20_MA_082,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,yes,unamended,t1,filtered-unamended,0.779167
BLI21_TS_057,13.5,BLI20_MA_081,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,yes,unamended,t1,filtered-unamended,0.789583
BLI21_TS_057,13.5,BLI20_MA_081,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,yes,unamended,t1,filtered-unamended,0.789583
BLI21_TS_058,24,BLI20_MA_079,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.788889
BLI21_TS_058,24,BLI20_MA_079,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.788889
BLI21_TS_059,16,BLI20_MA_080,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.798611
BLI21_TS_059,16,BLI20_MA_080,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.798611
BLI21_TS_060,25.3,BLI20_MA_077,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.804861
BLI21_TS_060,25.3,BLI20_MA_077,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.804861
BLI21_TS_061,23.1,BLI20_MA_078,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.809722
BLI21_TS_061,23.1,BLI20_MA_078,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.809722
BLI21_TS_062,25.2,BLI20_MA_075,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.815972
BLI21_TS_062,25.2,BLI20_MA_075,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.815972
BLI21_TS_063,25.9,BLI20_MA_074,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.823611
BLI21_TS_063,25.9,BLI20_MA_074,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.823611
BLI21_TS_064,25.8,BLI20_MA_073,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.829861
BLI21_TS_064,25.8,BLI20_MA_073,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.829861
BLI21_TS_065,22.7,BLI20_MA_076,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.834722
BLI21_TS_065,22.7,BLI20_MA_076,BLiMMP_sample_0074,BLiMMP_trip_015,11.9,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.834722
BLI21_TS_066,94.4,BLI20_MA_089,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.760417
BLI21_TS_066,94.4,BLI20_MA_089,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.760417
BLI21_TS_067,100,BLI20_MA_090,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.765972
BLI21_TS_067,100,BLI20_MA_090,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.765972
BLI21_TS_068,90.6,BLI20_MA_091,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,yes,unamended,t1,filtered-unamended,0.772222
BLI21_TS_068,90.6,BLI20_MA_091,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,yes,unamended,t1,filtered-unamended,0.772222
BLI21_TS_069,103,BLI20_MA_088,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.777778
BLI21_TS_069,103,BLI20_MA_088,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.777778
BLI21_TS_070,92.1,BLI20_MA_092,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,yes,unamended,t1,filtered-unamended,0.783333
BLI21_TS_070,92.1,BLI20_MA_092,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,yes,unamended,t1,filtered-unamended,0.783333
BLI21_TS_071,107,BLI20_MA_087,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.789583
BLI21_TS_071,107,BLI20_MA_087,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.789583
BLI21_TS_072,108,BLI20_MA_086,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.795139
BLI21_TS_072,108,BLI20_MA_086,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.795139
BLI21_TS_073,107,BLI20_MA_085,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.802778
BLI21_TS_073,107,BLI20_MA_085,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.802778
BLI21_TS_074,109,BLI20_MA_084,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.809028
BLI21_TS_074,109,BLI20_MA_084,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,molybdate,t1,unfiltered-molybdate,0.809028
BLI21_TS_075,106,BLI20_MA_083,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.813889
BLI21_TS_075,106,BLI20_MA_083,BLiMMP_sample_0077,BLiMMP_trip_015,19.9,2021-09-10,2021-09-10,no,unamended,t1,unfiltered-unamended,0.813889
BLI21_TS_076,1.07,BLI20_MA_066,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t2,unfiltered-molybdate,1.856944
BLI21_TS_076,1.07,BLI20_MA_066,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t2,unfiltered-molybdate,1.856944
BLI21_TS_077,1.05,BLI20_MA_065,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t2,unfiltered-unamended,1.872917
BLI21_TS_077,1.05,BLI20_MA_065,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t2,unfiltered-unamended,1.872917
BLI21_TS_078,1.08,BLI20_MA_064,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t2,unfiltered-molybdate,1.869444
BLI21_TS_078,1.08,BLI20_MA_064,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t2,unfiltered-molybdate,1.869444
BLI21_TS_079,1.24,BLI20_MA_063,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t2,unfiltered-unamended,1.867361
BLI21_TS_079,1.24,BLI20_MA_063,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t2,unfiltered-unamended,1.867361
BLI21_TS_080,0.0186,BLI20_MA_067,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t2,unfiltered-unamended,1.863194
BLI21_TS_080,0.0186,BLI20_MA_067,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t2,unfiltered-unamended,1.863194
BLI21_TS_081,0.0186,BLI20_MA_070,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t2,unfiltered-molybdate,1.861111
BLI21_TS_081,0.0186,BLI20_MA_070,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,molybdate,t2,unfiltered-molybdate,1.861111
BLI21_TS_082,0.0186,BLI20_MA_069,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t2,unfiltered-unamended,1.855556
BLI21_TS_082,0.0186,BLI20_MA_069,BLiMMP_sample_0073,BLiMMP_trip_015,10.8,2021-09-10,2021-09-10,no,unamended,t2,unfiltered-unamended,1.855556
